Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
0712f4c204fb2be1538e6783b0a5ff89	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.8925675668201088
a6a6a20bc1b2713ee2bae77a856e8fc5	k__Fungi	0.9999999999999966
c74bad0fda54a3999e2c960a26bb711c	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_chlamydospora	0.9999984649575553
bce8d64824451b4cb44896126c34ee03	k__Fungi	1.0000000000000056
69b141cd10b5f2821df20410a28eeb20	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	0.9999999985537613
f74763de17c09920e4ec24527d682557	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp	0.9849020061399116
7f84f2f14c7148135a8971e97ab29414	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_inaequale	0.9347621976092874
72196ab3fae4e881542aca53b57891ba	k__Fungi	1.000000000000003
291daa9a07a675ca47bbcd36a568689b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9995742902262666
c34e118465011f52975e68b238f777ce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_olivacea	0.9824867106201202
a7b313d891107fbee374ecc6ded2a6db	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium	0.9992582214290947
0589712db41137e0b03c2c66146d1a03	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Leuconeurospora;s__Leuconeurospora_sp	0.7594295374861629
9823d03cf21ee6bea8cd5345c3abda63	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_fujikuroi	0.872935137966643
dc7382b8baeb332732be90d53df52c6e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9999999604342169
a9f2968ee14309e36e2d708d0aa22fcb	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis;s__Funneliformis_mosseae	0.9185953654246988
4c1409f3ec03f348b9565da49f9b01cb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scedosporium;s__Scedosporium_boydii	0.9738488038050086
4fe643f045608e94db26815d9b65422e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_sp	0.9398483421751935
7e870910d95b7f139562f3358ce36d18	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_equiseti	0.7429926284434768
ba09c722d6bf2c97d098f0d3db863f4c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Enterocarpus;s__Enterocarpus_grenotii	0.9438843903767368
4ba25a2778488728fb114b8f15ae8924	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.9998925558136307
dc0dc02f5ef43ca3847a8f849a496016	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.9909147301686303
b507e13497e2a6f98e3dd5b7b2672171	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium	0.7530978860662936
bee891f9fa6a42e81089047930a19ed5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	0.9999999999248814
1e9048af1082f6a89f87019be9303023	k__Fungi;p__Ascomycota	0.8092049677829427
4026253564bfc3341c2172f0811c92c6	k__Fungi	0.9999999999999918
7de0f3867de06fe07f3694dbe10b7f32	k__Fungi	1.0000000000000022
3fda4e2d39ac5f8bc37245b7a47531ce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__Acrophialophora_fusispora	0.9897726971970567
6b7a936f14e93d71e00a46a6c4062ee2	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Albifimbria;s__Albifimbria_verrucaria	0.7928573441728662
b6112ab0cbf794f7a2a2f776878bd37f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podosporaceae_gen_Incertae_sedis;s__Podosporaceae_sp	0.7124528837951165
70052593f4ccecce2d1079fcb8e20edd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium	0.9939408839313052
168b7087ff5587e329140638f41ea137	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus	0.7741473058182884
f598dd2c35a26b38462ace9fa0ae80e4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Ascotricha;s__Ascotricha_guamensis	0.9999927408814392
855b7e6faa940a637ae09cbf819703db	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_polygonia	0.848088312387806
99efce9656ff9756cdc469b589eed53b	k__Fungi	1.0000000000000058
da3ba9132949ff5755979100a5abe50b	k__Fungi	1.0000000000000016
571924899d89894769af5be8b189d164	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_sp	0.946558841864381
7dc7bd97d9ee8c14bebb3acce7cd6c2f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_sclerotigenum	0.999987682807102
b00ac03587600b6303a38b88ba8c8ef2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.9988810302404464
0056736d8b93aa02956e410e559e03a6	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0.9999943692903385
b4b0f4fa5c9f2be4f7e2610710390578	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Myxocephala;s__Myxocephala_sp	0.9265786978646708
a27b2f3136cbcfa2fcba5c9bc97f19d1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Neoschizotheciaceae;g__Neoschizothecium;s__Neoschizothecium_curvisporum	0.986168958444247
5b4b69dc0b4d821528a28461b0d8e28c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_cervicicola	0.8928011165121037
77b52697dddf1f6540afb2036c34376b	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	0.9339749603779527
